selling_price,km_driven,max_power,seats,mileage_num,engine_num,torque_NM,torque_rpm,no_year,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
60000,100000,37.5,5,14,796,6,2500,11,0,0,1,1,0,1,1,0,0,0
400000,100000,85.8,5,19.1,1197,114,4000,7,0,0,1,1,0,1,0,1,0,0
450000,22966,84.48,5,23.8,1199,113,3300,3,0,0,1,0,0,1,0,0,0,0
465000,80000,62.1,7,15.9,2523,195,1800,7,1,0,0,1,0,1,0,1,0,0
325000,80000,74,5,22.9,1248,190,2000,9,1,0,0,1,0,1,0,1,0,0
150000,70000,46.3,5,19.7,796,62,3000,13,0,0,1,1,0,1,0,1,0,0
250000,2350,55.2,5,21.1,814,74.5,4000,7,0,0,1,1,0,1,0,0,0,0
175000,50000,46.3,5,19.7,796,62,3000,10,0,0,1,1,0,1,0,0,0,0
175000,58000,46.3,5,19.7,796,62,3000,11,0,0,1,1,0,1,0,0,0,0
150000,80000,100,5,16.9,1497,13.5,4800,15,0,0,1,1,0,1,0,1,0,0
797000,60000,70,7,16.5,1493,195,1800,3,1,0,0,1,0,1,0,0,0,0
800000,35000,81.86,5,18.6,1197,117,4000,2,0,0,1,1,0,1,0,0,0,0
750000,59872,62.1,7,15.9,2523,195,1800,2,1,0,0,1,0,1,0,0,0,0
400000,140000,115,5,13.5,2179,277.5,1950,10,1,0,0,1,0,1,0,1,0,0
160000,110000,46.3,5,19.7,796,62,3000,9,0,0,1,1,0,1,0,0,0,0
700000,91182,62.1,7,15.9,2523,195,1800,5,1,0,0,1,0,1,0,0,0,0
160000,60000,46.3,5,19.7,796,62,3000,11,0,0,1,1,0,1,0,0,0,1
400000,100000,88.76,5,21.2,1396,219.6,2125,9,1,0,0,1,0,1,0,0,0,0
451000,120000,67.06,5,23.5,1364,170,2100,8,1,0,0,1,0,1,0,0,0,0
40000,80000,37,4,16.1,796,59,2500,19,0,0,1,1,0,1,0,0,0,0
300000,70000,88.8,5,21.1,1248,200,2375,9,1,0,0,1,0,1,0,0,0,1
421000,59500,67.04,5,23.1,998,90,3500,4,0,0,1,1,0,1,0,1,0,0
80000,100000,82,8,10.9,796,154.9,2500,21,0,0,0,1,0,1,0,1,0,0
950000,45000,88.5,5,24.3,1248,200,1750,5,1,0,0,1,0,1,0,0,0,0
395000,75500,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,1,0,0
950000,46000,88.5,5,24.3,1248,200,1750,5,1,0,0,1,0,1,0,1,0,0
270000,60000,47.3,5,22.7,796,69,3500,8,0,0,1,1,0,1,0,0,0,0
360000,60000,100,5,15,1396,13.9,2500,12,0,0,1,1,0,0,0,1,0,0
235000,152500,75,5,17.8,1248,190,2000,13,1,0,0,1,0,1,0,0,0,0
1850000,60000,201.1,5,13,2143,500,1700,7,1,0,0,1,0,0,0,1,0,0
1900000,130000,168.5,7,12.5,2982,360,2300,6,1,0,0,1,0,0,0,0,0,0
550000,23456,82,5,18.9,1197,114,4000,4,0,0,1,0,0,1,0,0,0,0
1225000,39000,140,7,16,2179,330,2200,6,1,0,0,0,0,1,0,0,0,0
700000,15000,88.7,5,17.5,1199,110,4800,4,0,0,1,1,0,1,0,0,0,0
1650000,69123,170,5,17.1,1956,350,2125,4,1,0,0,0,0,1,0,0,0,0
376000,26000,86.8,5,19.4,1198,109,4500,9,0,0,1,1,0,1,0,0,0,0
875000,77524,89.84,5,22.7,1498,204,2375,4,1,0,0,0,0,1,0,0,0,0
459999,40523,82.85,5,18.5,1197,113.7,4000,7,0,0,1,0,0,1,0,1,0,0
755000,39000,74,5,28.4,1248,190,2000,3,1,0,0,0,0,1,0,0,0,0
6223000,7800,187.74,5,15.2,1798,320,2750,2,0,0,1,0,0,0,0,0,1,0
5923000,11500,187.74,5,15.2,1798,320,2750,2,0,0,1,0,0,0,0,0,1,0
6523000,23600,187.74,5,15.2,1798,320,2750,2,0,0,1,0,0,0,0,0,1,0
1050000,220000,171,7,11.5,2982,343,2400,11,1,0,0,1,0,1,0,1,0,0
215000,218000,82,5,19.3,1248,154.9,2500,17,1,0,0,1,0,1,0,1,0,0
1050000,120000,140,7,15.1,2179,330,2200,6,1,0,0,1,0,1,0,1,0,0
800000,25000,83.1,5,21.4,1197,115,4000,3,0,0,1,1,0,0,0,0,0,0
600000,31000,74,5,25.2,1248,190,2000,6,1,0,0,1,0,1,0,1,0,0
530000,42000,83.1,5,21.4,1197,115,4000,4,0,0,1,1,0,1,0,0,0,0
450000,80000,83.14,5,20.8,1197,115,4000,6,0,0,1,1,0,1,0,0,0,0
235000,60000,67.1,5,20.9,998,90,3500,10,0,0,1,1,0,1,0,0,0,0
550000,240000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,0,0,0,0
395000,35000,103.5,5,14.3,1598,153,3800,8,0,0,1,1,0,0,0,1,0,0
450000,35000,84,5,20.3,1199,114,3500,3,0,0,1,1,0,1,0,0,0,0
600000,5000,72,7,20,999,96,3500,2,0,0,1,1,0,1,0,0,0,0
610000,110000,88.5,5,24.3,1248,200,1750,5,1,0,0,1,0,1,0,0,0,0
690000,20000,81.83,5,18.6,1197,114.7,4000,4,0,0,1,1,0,1,0,0,0,0
790000,15000,108.5,5,17,1198,170,2875,3,0,0,1,1,0,1,0,0,0,0
254999,40000,67.1,5,20.9,998,90,3500,7,0,0,1,1,0,1,0,1,0,0
500000,41000,88.7,5,18.7,1199,110,4800,5,0,0,1,1,0,1,0,0,0,0
340000,100000,63,7,13.6,2523,180,1470,10,1,0,0,1,0,1,0,1,0,0
150000,120000,68,9,12.2,1948,115,2500,13,1,0,0,1,0,1,0,0,0,0
245000,110000,63,7,13.6,2523,180,1470,14,1,0,0,1,0,1,0,0,0,1
515000,120000,103.2,5,20.3,1498,250,2000,6,1,0,0,1,0,1,0,1,0,0
122000,60000,52,5,12.8,1995,106,2200,13,1,0,0,1,0,1,0,1,0,0
160000,35000,68.05,5,19.8,1086,99.04,4500,12,0,0,1,1,0,1,0,0,0,1
110000,120000,46.3,5,19.7,796,62,3000,14,0,0,1,1,0,1,0,1,0,0
360000,70000,74,5,25.2,1248,190,2000,7,1,0,0,1,0,1,0,0,0,0
210000,110000,82,5,19.3,1248,154.9,2500,12,1,0,0,1,0,1,0,0,0,0
260000,90000,110,5,16.2,1493,24,2500,10,1,0,0,1,0,1,0,0,0,1
128000,60000,46.3,5,19.7,796,62,3000,14,0,0,1,1,0,1,0,1,0,0
600000,80000,126.2,5,23.9,1582,259.9,2325,6,1,0,0,1,0,1,0,1,0,0
800000,151000,171,7,11.5,2982,343,2400,11,1,0,0,1,0,1,0,1,0,0
675000,25000,74.02,5,28.4,1248,190,2000,2,1,0,0,1,0,1,0,0,0,0
1000000,24700,140,7,16,2179,330,2200,6,1,0,0,1,0,1,0,0,0,0
65000,100000,62,5,18,995,90.3,4200,13,0,0,1,1,0,1,0,0,0,1
500000,10000,81.8,5,20.8,1197,113,4200,2,0,0,1,1,0,1,0,0,0,0
300000,50000,104.68,5,15,1586,145,4100,11,0,0,1,1,0,1,0,0,0,0
125000,80000,37,4,16.1,796,59,2500,12,0,0,1,1,0,1,0,0,0,0
550000,25000,82,5,18.9,1197,114,4000,4,0,0,1,1,0,1,0,0,0,0
150000,80000,46.3,5,19.7,796,62,3000,14,0,0,1,1,0,1,0,0,0,1
891000,80000,120,7,15.4,2179,280,2300,4,1,0,0,1,0,1,0,0,0,0
1050000,70000,100.6,7,12.9,2494,200,2400,6,1,0,0,1,0,1,0,0,0,0
750000,15000,100.5,5,21.1,998,150,3100,3,0,0,1,1,0,1,0,0,0,0
380000,27500,82.9,5,18.5,1197,113.8,4000,9,0,0,1,1,0,1,0,0,0,0
800000,110000,100.6,8,12.9,2494,200,2400,8,1,0,0,1,0,1,0,1,0,0
200000,120000,75,5,15.7,1390,110,3000,11,0,0,1,1,0,1,0,0,0,0
700000,70000,88.5,5,28,1248,200,1750,5,1,0,0,1,0,1,0,0,0,0
229999,290000,75,10,13.1,2446,151,2400,19,1,0,0,1,0,1,0,0,0,0
300000,74000,177.6,5,12.8,2354,222,4300,11,0,0,1,1,0,1,0,1,0,0
670000,120000,98.6,7,24.2,1498,200,1750,6,1,0,0,1,0,1,0,0,0,0
210000,140000,78,5,17.7,1497,12.7,2700,14,0,0,1,1,0,1,0,0,0,0
370000,40000,81.8,5,20.8,1197,113,4200,4,0,0,1,1,0,1,0,0,0,0
600000,20000,83.1,5,21.4,1197,115,4000,2,0,0,1,1,0,0,0,0,0,0
810000,15000,88.5,5,24.3,1248,200,1750,1,1,0,0,1,0,1,0,0,0,0
80000,35000,82,5,19.3,1248,154.9,2500,15,0,0,1,1,0,1,0,0,0,0
346000,16000,84,5,23.8,1199,114,3500,2,0,0,1,1,0,1,0,0,0,0
55000,130000,90,5,13,1343,11.3,4700,16,0,0,1,1,0,1,0,0,0,0
250000,118000,138.03,7,13.9,2179,320,2200,9,1,0,0,1,0,1,0,1,0,0
120000,44000,88.2,5,16.1,1298,11.5,4500,15,0,0,1,1,0,1,0,1,0,0
600000,50000,88.8,7,20.7,1248,200,1750,8,1,0,0,1,0,1,0,1,0,0
330000,60000,73,5,15.3,1196,101,3000,5,0,0,1,1,0,1,0,0,0,0
400000,147000,81.83,5,18.6,1197,114.7,4000,7,0,0,1,1,0,1,0,1,0,0
100000,40000,62,5,16.8,1405,12.5,2500,17,1,0,0,1,0,1,0,1,0,0
450000,100000,85.8,5,19.1,1197,114,4000,7,0,0,1,1,0,1,0,0,0,1
800000,55000,88.5,7,24.5,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
340000,40000,47,5,27.6,793,125,2000,6,1,0,0,1,0,1,0,1,0,0
225000,64000,73.9,5,21.1,1248,113,4500,11,1,0,0,1,0,1,0,0,0,1
55000,100000,60,5,17.3,993,78,4500,19,0,0,1,1,0,1,0,1,0,0
900000,50000,88.5,7,24.5,1248,200,1750,5,1,0,0,1,0,1,0,0,0,0
2500000,30000,181,5,9,1984,400,2125,7,1,0,0,1,0,0,0,0,0,0
465000,30000,67.04,5,20.5,998,90,3500,3,0,0,1,1,0,1,0,0,0,0
70000,150000,60,5,17.3,993,78,4500,17,0,0,1,1,0,1,0,0,0,0
400000,24177,88.7,5,17.5,1193,140,2750,5,0,0,1,1,0,1,0,0,0,0
185000,80000,70,5,16.1,1405,13.5,2500,9,1,0,0,1,0,1,0,0,0,0
140000,150000,67.1,5,18.9,998,90,3500,15,0,0,1,1,0,1,0,1,0,0
415000,120000,83.8,7,21,1461,200,1900,6,1,0,0,1,0,1,0,1,0,0
532000,121779,120,8,12,2179,290,2300,9,1,0,0,1,0,1,0,0,0,0
600000,56000,74,5,27.3,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
150000,100000,104.68,5,15,1586,145,4100,13,0,0,1,1,0,1,1,0,0,0
459999,12000,81.8,5,20.4,1197,113,4200,3,0,0,1,1,0,1,0,0,0,0
800000,15381,88.5,5,24.3,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
310000,5000,63,7,13.6,2523,180,1470,10,1,0,0,1,0,1,0,0,0,0
475000,40000,108.5,5,19,1461,248,2250,7,1,0,0,1,0,1,0,0,0,0
310000,35000,58.16,5,26.6,998,77,3500,5,0,0,0,1,0,1,0,1,0,0
350000,10000,67.05,5,23.9,998,90,3500,3,0,0,1,1,0,1,0,0,0,0
1800000,10000,140,7,16,2179,330,2200,2,1,0,0,1,0,1,0,0,0,0
640000,25000,81.8,5,22,1197,113,4200,3,0,0,1,1,0,0,0,0,0,0
350000,50000,67,5,20.5,998,90,3500,4,0,0,1,1,0,0,0,0,0,0
600000,30000,108.5,5,17,1198,170,2875,3,0,0,1,1,0,1,0,0,0,0
575000,23000,126.2,5,23.9,1582,259.9,2325,6,1,0,0,1,0,1,0,0,0,0
974000,15000,105,6,16.5,2498,247,1900,2,1,0,0,1,0,1,0,0,0,0
445000,5000,67,5,20.5,998,90,3500,3,0,0,1,1,0,0,0,1,0,0
580000,15000,88.76,7,20.7,1248,200,1750,6,1,0,0,1,0,1,0,1,0,0
1050000,20000,88.7,5,22.1,1396,219.7,2125,1,1,0,0,1,0,1,0,0,0,0
600000,50000,98.59,5,22.7,1498,205,2500,6,1,0,0,1,0,1,0,0,0,0
370000,40000,86.8,5,18.1,1196,112,4000,4,0,0,1,1,0,1,0,1,0,0
150000,70000,64,5,18.2,1061,84,3500,14,0,0,1,1,0,1,0,0,0,1
483000,15000,67.04,5,23.1,998,90,3500,4,0,0,1,1,0,1,0,0,0,0
470000,10000,82,5,18.9,1197,114,4000,5,0,0,1,1,0,1,0,0,0,0
950000,25000,88.5,5,24.3,1248,200,1750,3,1,0,0,1,0,1,0,0,0,0
450000,50000,121.3,5,17,1591,154.9,4200,8,0,0,1,1,0,1,0,0,0,1
345000,70000,88.7,5,17.6,1496,132,3000,10,0,0,1,1,0,1,0,0,0,0
600000,5000,81.8,5,20.8,1197,113,4200,1,0,0,1,1,0,0,0,0,0,0
300000,60000,66.1,5,19,998,90,3500,12,0,0,1,1,0,1,0,0,0,0
160000,74800,67.1,5,18.2,998,90,3500,14,0,0,1,1,0,1,0,1,0,0
120000,80000,37,4,16.1,796,59,2500,17,0,0,1,1,0,1,0,1,0,0
220000,270000,61.7,5,21.9,1196,85,3000,9,0,0,0,1,0,1,0,0,0,0
340000,120000,68.05,5,20.3,998,94.14,3500,3,0,0,1,1,0,1,0,0,0,0
138000,120000,78,5,17.7,1497,12.7,2700,14,0,0,1,1,0,1,0,1,0,0
100000,250000,82,5,19.3,1248,154.9,2500,21,1,0,0,1,0,1,1,0,0,0
231000,80000,85.8,5,17.5,1298,114,4000,11,0,0,1,1,0,1,0,0,0,1
800000,120000,140,7,15.1,2179,330,2200,8,1,0,0,1,0,1,0,1,0,0
960000,20000,108.6,5,17,1197,200,2750,2,0,0,1,1,0,1,0,0,0,0
120000,70000,67,5,18.9,1061,84,3500,12,0,0,1,1,0,1,0,1,0,0
270000,40000,67.1,5,18.9,998,90,3500,9,0,0,1,1,0,1,0,0,0,0
200000,100000,85.8,5,21.1,1197,114,4000,10,0,0,1,1,0,1,0,1,0,0
328000,123000,85.8,5,18.6,1197,114,4000,9,0,0,1,1,0,1,0,0,0,0
432000,77000,126.32,5,22.3,1582,259.8,2325,9,1,0,0,1,0,1,0,0,0,0
565000,7000,75,5,18.7,999,95,3650,2,0,0,1,1,0,1,0,0,0,0
390000,70000,73,5,15.3,1196,101,3000,4,0,0,1,1,0,1,0,0,0,0
600000,30000,99,5,25.8,1498,215,2375,4,1,0,0,1,0,1,0,0,0,0
250000,120000,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,0,0,1
165000,70000,62,5,18,995,90.3,4200,10,0,0,1,1,0,1,0,0,0,0
421000,105000,118,5,17,1497,146,2500,10,0,0,1,1,0,1,0,0,0,0
225000,109322,93.7,5,16.3,1495,124.6,3500,9,0,0,1,1,0,1,0,1,0,0
350000,120000,84.8,5,21.6,1461,200,2000,8,1,0,0,1,0,1,0,0,0,0
1757000,24000,170,5,17.1,1956,350,2125,3,1,0,0,1,0,1,0,0,0,0
600000,70000,74,5,27.3,1248,190,2000,6,1,0,0,1,0,1,0,1,0,0
515000,35000,83.81,5,24,1199,114,3500,3,0,0,1,1,0,1,0,0,0,0
80000,80000,37,4,16.1,796,59,2500,22,0,0,1,1,0,1,0,0,0,1
800000,70000,88.5,5,23.6,1248,200,1750,4,1,0,0,1,0,1,0,1,0,0
120000,100000,120,7,10.5,2179,290,2300,17,1,0,0,1,0,1,1,0,0,0
2711000,9000,177,5,13.6,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
5150000,20000,214.56,5,22.3,2487,202,4400,2,0,0,1,0,0,0,0,0,0,0
3200000,45000,177,5,19.3,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
503000,110000,147.94,7,14.1,2179,320,2250,6,1,0,0,1,0,1,0,0,0,0
3800000,20000,190,5,18,1969,400,2500,2,1,0,0,1,0,0,0,0,0,0
2000000,68089,157.7,5,19.1,2494,213,4500,5,0,0,1,0,1,0,0,0,0,0
225000,58343,67.05,5,21.7,998,90,3500,8,0,0,1,0,1,1,0,0,0,0
740000,38817,74,5,27.3,1248,190,2000,3,1,0,0,0,0,1,0,0,0,0
550000,56494,88.7,5,18.2,1199,110,4800,5,0,0,1,0,1,1,0,0,0,0
750000,79328,100.6,7,12.9,2494,200,2400,8,1,0,0,0,1,1,0,1,0,0
650000,5621,81.8,5,22,1197,113,4200,2,0,0,1,0,1,0,0,0,0,0
625000,25538,88.73,5,16.7,1496,132,3000,4,0,0,1,0,1,1,0,0,0,0
600000,69779,81.8,5,22,1197,113,4200,3,0,0,1,0,0,0,0,0,0,0
450000,56290,73.97,5,24,1186,190.24,2000,4,1,0,0,0,0,1,0,0,0,0
5400000,7500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
5500000,8500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
779000,7032,88.76,5,19,1199,110,4800,2,0,0,1,0,1,0,0,0,0,0
645000,11000,103.5,5,14.3,1598,153,3800,5,0,0,1,0,0,0,0,0,0,0
2475000,2000,150,5,16.8,1984,350,2125,3,1,0,0,0,0,0,0,0,0,0
475000,40000,67.04,5,20.5,998,90,3500,4,0,0,1,1,0,1,0,0,0,0
400000,20000,67,5,20.5,998,90,3500,6,0,0,1,1,0,0,0,0,0,0
80000,90000,82,5,19.3,1248,154.9,2500,17,0,0,1,1,0,0,0,1,0,0
300000,60000,75,5,20.3,1248,197,1750,10,1,0,0,1,0,1,0,0,0,0
400000,475000,115,5,13.5,2179,277.5,1950,10,1,0,0,1,0,1,0,0,0,1
235000,70000,64,5,17.3,1061,8.6,3500,12,0,0,1,1,0,1,0,1,0,0
350000,40000,67.04,5,20.5,998,90,3500,6,0,0,1,1,0,1,0,1,0,0
625000,34000,74.02,5,28.4,1248,190,2000,4,1,0,0,1,0,1,0,1,0,0
525000,120000,140,7,15.1,2179,330,2200,7,1,0,0,1,0,1,0,0,0,0
550000,10000,84,5,20.3,1199,114,3500,3,0,0,1,1,0,1,0,0,0,0
550000,80000,62.1,7,15.9,2523,195,1800,6,1,0,0,1,0,1,0,1,0,0
200000,100000,78,5,17.7,1497,12.7,2700,15,0,0,1,1,0,1,0,1,0,0
350000,120000,95,8,13,2489,220,2500,10,1,0,0,1,0,1,0,0,0,0
220000,100000,78,5,17.7,1497,12.7,2700,15,0,0,1,1,0,1,0,1,0,0
412000,25000,82,5,18.9,1197,114,4000,5,0,0,1,1,0,1,0,0,0,0
126000,52000,67,5,18.9,1061,84,3500,12,0,0,1,1,0,1,0,1,0,0
430000,63000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,0,0,0,0
130000,90000,66.1,5,19,998,90,3500,12,0,0,1,1,0,1,0,1,0,0
350000,60000,84,5,23.8,1199,114,3500,4,0,0,1,1,0,1,0,0,0,0
220000,35000,46.3,5,19.7,796,62,3000,10,0,0,1,1,0,1,0,0,0,0
380000,80000,63,7,13.6,2523,180,1470,10,1,0,0,1,0,1,0,0,0,0
200000,110000,68,5,20,1399,160,2000,11,1,0,0,1,0,1,0,1,0,0
2000000,20000,168.5,7,12.5,2982,343,2400,6,1,0,0,1,0,1,0,0,0,0
610000,90000,98.59,5,22.7,1498,205,2500,6,1,0,0,1,0,1,0,0,0,0
2500000,30000,189,5,15.7,1998,280,2975,5,0,0,1,1,0,0,0,1,0,0
620000,61000,74,5,26.5,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
150000,66000,37,8,14.7,796,62,2500,8,0,0,1,1,0,1,0,0,0,0
450000,80000,67,7,20.6,1198,104,4000,3,0,0,1,1,0,1,0,0,0,0
1150000,27000,126.2,5,19.6,1582,259.9,2325,4,1,0,0,1,0,1,0,1,0,0
500000,60000,82,6,18.1,1198,115,3550,3,0,0,1,1,0,1,0,0,0,0
246000,139000,67.1,5,18.9,998,90,3500,10,0,0,1,1,0,1,0,0,0,0
400000,60000,61.7,5,21.9,1196,85,3000,4,0,0,0,1,0,1,0,0,0,0
65000,10000,37,4,16.1,796,59,2500,13,0,0,1,1,0,1,0,1,0,0
725000,30000,98.96,5,21.7,1498,215,2125,5,1,0,0,1,0,1,0,0,0,0
736000,125000,126.32,5,22.3,1582,259.8,2325,7,1,0,0,1,0,0,0,0,0,0
700000,45000,74.02,5,28.4,1248,190,2000,3,1,0,0,1,0,1,0,0,0,0
150000,30000,62,5,18,995,90.3,4200,10,0,0,1,1,0,1,0,0,0,0
180000,80500,46.3,5,19.7,796,62,3000,11,0,0,1,1,0,1,0,1,0,0
409999,200000,67.04,5,23.5,1364,170,2100,7,1,0,0,1,0,1,0,0,0,0
550000,60000,62.1,7,15.9,2523,195,1800,8,1,0,0,1,0,1,0,0,0,0
50000,18000,37,4,16.1,796,59,2500,17,0,0,1,1,0,1,0,1,0,0
80000,110000,58,5,20.8,1527,789,2250,15,1,0,0,1,0,1,0,1,0,0
110000,90000,46.3,5,19.7,796,62,3000,16,0,0,1,1,0,1,0,1,0,0
180000,120000,78,5,17.7,1497,12.7,2700,15,0,0,1,1,0,1,0,1,0,0
605000,127000,74.02,5,28.4,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
800000,70000,88.5,7,24.5,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
350000,116500,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,0,0,0
300000,120000,82.85,5,18.5,1197,113.7,4000,9,0,0,1,1,0,1,0,0,0,0
160000,100000,103.2,5,13.9,1599,14.9,3000,13,0,0,1,1,0,1,1,0,0,0
225000,90000,68,5,20,1399,160,2000,10,1,0,0,1,0,1,0,1,0,0
1025000,120000,241.4,7,12,2967,550,2250,12,1,0,0,1,0,0,0,0,0,1
1300000,40000,153.86,7,17.6,2179,400,2125,4,1,0,0,1,0,0,0,0,0,0
560000,18000,108.62,5,21.6,1498,250,2250,3,1,0,0,1,0,1,0,0,0,0
650000,70000,88.5,5,24.3,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
1150000,29000,152.87,7,15.1,2179,360,2275,3,1,0,0,1,0,1,0,0,0,0
480000,65755,83.1,5,21.4,1197,115,4000,5,0,0,1,1,0,1,0,0,0,0
960000,2600,98.96,5,23,1498,205,2500,2,1,0,0,1,0,1,0,0,0,0
1050000,46000,140,7,16,2179,330,2200,4,1,0,0,1,0,0,0,0,0,0
310000,15000,55.2,5,21.1,814,74.5,4000,4,0,0,1,1,0,1,0,1,0,0
500000,60000,74,5,23.4,1248,190,2000,7,1,0,0,1,0,1,0,0,0,0
350000,15500,67.1,5,23.9,998,90,3500,4,0,0,1,1,0,0,0,0,0,0
365000,120000,98.6,5,25.8,1498,200,1750,6,1,0,0,1,0,1,0,0,0,0
165000,120000,68,5,14.8,1998,12.5,3000,13,1,0,0,1,0,1,0,0,0,1
100000,120000,63,10,14.6,2956,18,2200,14,1,0,0,1,0,1,0,0,0,1
240000,80000,63,7,13.6,2523,180,1470,14,1,0,0,1,0,1,0,1,0,0
925000,40000,121,7,17.3,1497,300,2125,2,1,0,0,1,0,1,0,0,0,0
590000,15000,86.8,5,18.1,1196,112,4000,3,0,0,1,1,0,1,0,0,0,0
525000,110000,138.1,7,13.7,2179,320,2200,8,1,0,0,1,0,1,0,1,0,0
720000,80000,100.6,8,12.9,2494,200,2400,7,1,0,0,1,0,1,0,1,0,0
850000,50000,108.45,5,19.6,1461,245,1750,4,1,0,0,1,0,0,0,0,0,0
490000,110000,120,8,11.7,2179,290,2300,11,1,0,0,1,0,0,0,0,0,0
325000,100000,98.6,5,25.8,1498,200,1750,8,1,0,0,1,0,1,0,0,0,0
1200000,20000,126.2,5,22,1582,259.87,2250,2,1,0,0,1,0,0,0,0,0,0
450000,135000,62.1,7,15.9,2523,195,1800,9,1,0,0,1,0,1,0,0,0,0
300000,50700,69.01,5,19,1405,135,2500,7,1,0,0,1,0,1,0,0,0,0
365000,70000,73.9,5,22,1199,180,2000,8,1,0,0,1,0,1,0,1,0,0
500000,120000,178,5,11.7,1796,24.5,4500,14,0,0,1,1,0,0,0,0,0,0
900000,112000,100.6,8,12.9,2494,200,2400,7,1,0,0,1,0,1,0,1,0,0
700000,35000,73.97,5,24,1186,190.24,2000,3,1,0,0,1,0,1,0,0,0,0
880000,50000,108.45,5,19.6,1461,245,1750,4,1,0,0,1,0,1,0,0,0,0
700000,121000,100.6,7,12.9,2494,200,2400,7,1,0,0,1,0,1,0,0,0,1
380000,120000,120,7,12,2179,290,2300,12,1,0,0,1,0,1,0,1,0,0
150000,90000,125,5,13.4,1794,16.1,4200,15,0,0,1,1,0,1,0,0,0,1
235000,70000,67.1,5,26.3,998,90,3500,7,0,0,0,1,0,1,0,1,0,0
320000,20000,67,5,23,999,91,4250,3,0,0,1,1,0,1,0,0,0,0
550000,60000,83.8,5,20.4,1461,200,1900,6,1,0,0,1,0,1,0,0,0,0
3200000,40000,190,5,18.1,1995,400,2125,5,1,0,0,1,0,0,0,0,0,0
750000,440000,100.6,7,12.9,2494,200,2400,8,1,0,0,1,0,1,0,1,0,0
645000,60000,100,7,18.4,1493,240,2200,4,1,0,0,1,0,1,0,0,0,0
300000,110000,67.04,5,20.5,998,90,3500,6,0,0,1,1,0,1,0,0,0,0
580000,152000,88.73,5,21.1,1396,219.66,2125,5,1,0,0,1,0,1,0,0,0,0
220000,220000,80,5,17,1197,11.4,4000,10,0,0,1,1,0,1,1,0,0,0
451000,70000,62.1,7,15.9,2523,195,1800,8,1,0,0,1,0,1,0,0,0,0
850000,50000,108.5,5,17,1198,170,2875,3,0,0,1,1,0,1,0,0,0,0
300000,125000,73.9,5,19.3,1248,190,2000,10,1,0,0,1,0,1,0,0,0,0
350000,60000,86.8,5,18.1,1196,112,4000,5,0,0,1,1,0,1,0,0,0,0
300000,90000,63,5,21.9,1196,83,3000,7,0,0,0,1,0,1,0,0,0,0
390000,30000,63,5,21.9,1196,83,3000,4,0,0,0,1,0,1,0,0,0,0
1200000,90000,100.6,8,12.9,2494,200,2400,5,1,0,0,1,0,1,0,0,0,0
550000,20000,73.75,5,17,1198,110,3750,4,0,0,1,1,0,1,0,0,0,0
300000,110000,74,5,22.9,1248,190,2000,9,1,0,0,1,0,1,0,0,0,1
300000,150000,103.6,5,20.5,1598,250,2000,9,1,0,0,1,0,1,0,1,0,0
350000,110000,90,5,23,1396,22.4,2250,9,1,0,0,1,0,1,0,0,0,0
880000,120000,126.2,5,19.6,1582,259.9,2325,6,1,0,0,1,0,1,0,1,0,0
160000,120000,93.7,5,13.2,1495,124.5,3500,11,0,0,0,1,0,1,0,1,0,0
250000,80000,83.8,7,15.3,2956,250,1500,9,1,0,0,1,0,1,1,0,0,0
660000,110000,88.73,5,21.1,1396,220,2125,5,1,0,0,1,0,1,0,0,0,0
450000,40000,88.7,5,17.5,1193,140,2750,6,0,0,1,1,0,1,0,0,0,0
400000,110000,103.6,5,19.7,1598,250,2000,9,1,0,0,1,0,1,0,1,0,0
1300000,20000,120,7,16.3,2179,280,2300,2,1,0,0,1,0,1,0,0,0,0
229999,230000,68.1,5,20,1399,160,2000,8,1,0,0,1,0,1,0,0,0,0
140000,60000,79.4,5,18.6,1199,108,4400,11,0,0,1,1,0,1,0,0,0,0
195000,35000,67.1,5,19,998,90,3500,9,0,0,1,1,0,1,0,1,0,0
500000,45000,81.86,5,17.1,1197,114.73,4000,6,0,0,1,1,0,1,0,0,0,0
60000,45000,38,4,25.4,624,51,500,9,0,0,1,1,0,1,0,0,0,0
